freelancer_id,project_id,skills_match,experience_years,project_budget,freelancer_rate,availability,previous_rating,interview_score,training_score,accepted
10534,54928,0.252,2,7749,56,0.79,3.2,64.9,67.3,0
10058,50562,0.483,8,2133,82,0.675,2.47,70.0,75.5,0
10251,52319,1.0,6,6325,53,0.782,2.86,80.3,67.0,1
10684,56193,0.04,3,6655,15,0.79,2.0,37.6,30.9,0
10895,58061,0.993,4,8097,66,0.533,3.33,80.1,80.7,0
10937,58458,1.0,4,6995,46,0.797,2.84,54.8,45.1,0
10481,54488,0.383,7,8250,86,0.577,3.79,96.0,95.8,1
10733,56611,1.0,7,7338,94,0.809,3.81,69.9,73.7,0
10110,51048,0.374,1,3199,77,0.8,2.69,62.2,64.7,1
10801,57253,0.483,4,5153,38,0.62,1.06,38.8,28.4,0
10041,50415,0.923,1,4728,60,0.643,3.5,78.2,87.5,1
10936,58439,1.0,2,8532,49,0.695,3.56,77.4,64.9,1
10362,53350,1.0,4,4960,73,0.83,3.63,76.2,66.8,1
10370,53446,0.526,5,4538,48,0.668,3.39,73.5,62.5,1
10798,57235,0.462,2,7830,61,0.48,3.12,53.9,52.9,0
10656,55925,1.0,3,2618,77,0.55,4.48,86.3,99.0,0
10157,51470,1.0,4,8411,50,0.697,2.89,61.4,31.0,1
10577,55295,0.379,1,7276,20,0.901,1.3,33.2,35.5,1
10333,53061,0.133,5,3390,32,0.822,2.29,61.8,33.0,0
10834,57548,0.36,3,8543,37,0.804,2.84,46.5,49.6,1
10923,58343,0.216,3,7634,38,0.636,2.59,78.1,47.0,0
10171,51584,0.81,4,7385,56,0.747,3.41,77.6,69.3,1
10151,51413,0.656,3,5759,54,0.69,2.63,55.2,71.2,1
10681,56158,0.669,6,6800,33,0.774,3.5,68.1,79.3,1
10973,58795,0.265,3,6410,35,0.628,2.43,63.3,47.1,0
10187,51723,1.0,6,8972,63,0.38,3.37,97.1,59.3,1
10899,58085,0.144,3,7671,20,0.863,2.41,56.3,40.2,0
10720,56513,1.0,1,1514,52,0.8,3.21,68.0,53.1,0
10160,51508,1.0,2,8629,58,0.752,3.31,60.5,59.6,1
10588,55378,0.206,3,2795,34,0.776,3.67,79.1,47.2,0
10910,58207,1.0,2,7579,51,0.875,2.64,62.0,42.7,1
10141,51322,0.086,5,7384,51,0.701,3.21,58.9,36.3,0
10089,50843,0.477,0,2451,66,0.683,3.44,82.3,54.5,0
10121,51147,1.0,5,2008,52,0.631,3.23,62.8,61.8,1
10302,52795,1.0,3,5759,43,0.943,2.12,57.4,35.0,1
10978,58824,0.42,5,1492,46,0.769,2.35,63.0,54.9,0
10047,50464,0.379,7,5437,49,0.511,4.06,83.9,83.3,0
10426,53946,1.0,3,4388,49,0.885,3.03,56.6,67.9,0
10519,54794,0.298,5,7164,45,0.746,2.36,58.9,42.7,1
10361,53334,0.971,4,4454,74,0.565,3.36,73.4,79.1,1
10944,58512,0.656,6,5018,84,0.424,3.52,92.6,98.2,1
10354,53258,0.933,5,6058,51,0.664,3.52,68.5,87.2,1
10376,53502,0.253,4,4380,68,0.857,2.1,46.4,65.3,0
10970,58760,1.0,5,5122,71,0.583,4.22,84.7,70.8,0
10038,50379,0.52,2,6661,41,0.713,2.01,58.3,63.4,0
10884,57966,0.772,6,8317,53,0.632,3.76,92.1,88.8,1
10142,51336,0.309,3,2946,44,0.742,2.55,56.6,43.1,0
10132,51224,0.192,5,4303,69,0.778,3.11,54.8,62.5,0
10646,55835,0.81,3,5704,38,0.901,2.39,47.5,38.0,1
10325,53002,0.355,7,2764,57,0.551,3.49,81.6,88.0,0
10435,54052,0.367,1,7021,42,0.533,3.73,72.7,71.0,1
10878,57923,1.0,2,5072,53,0.664,3.11,68.0,47.9,1
10196,51812,0.46,2,5512,42,0.738,1.89,35.6,46.8,0
10291,52692,0.423,6,4058,31,0.764,2.11,65.6,45.9,0
10533,54922,0.181,6,8643,60,0.663,3.45,80.4,55.6,0
10361,53335,0.313,2,7637,84,0.661,3.36,77.9,76.2,0
10204,51895,1.0,3,2637,51,0.609,2.26,52.9,49.1,0
10584,55355,0.833,1,2673,20,0.8,2.57,47.7,34.2,0
10327,53026,0.855,6,1488,78,0.573,3.7,89.5,63.7,0
10717,56481,1.0,6,5423,57,0.573,3.3,68.5,54.7,1
10693,56248,0.897,2,1220,40,0.891,3.07,62.6,60.6,0
10672,56065,0.288,2,5378,63,0.837,1.94,49.1,20.2,0
10448,54163,0.613,3,3043,33,0.775,2.36,48.2,37.9,0
10128,51190,1.0,13,6582,82,0.61,4.22,85.5,91.0,1
10447,54160,1.0,2,6200,51,0.721,3.17,64.2,53.9,0
10093,50899,0.444,4,7454,49,0.892,3.04,60.0,33.8,0
10892,58021,0.144,0,8819,52,0.877,1.75,47.0,47.4,0
10456,54253,0.714,5,4918,56,0.712,2.85,68.1,76.7,1
10311,52888,0.24,3,2838,44,0.633,2.07,68.7,32.3,0
10558,55138,0.807,3,7820,63,0.731,3.14,68.5,52.1,1
10284,52615,0.943,7,3194,44,0.679,3.44,65.7,68.4,1
10882,57949,0.997,4,3291,47,0.876,3.22,66.9,81.4,1
10315,52922,0.676,2,6795,44,0.531,2.82,60.3,42.5,0
10883,57956,1.0,3,1552,39,0.617,2.44,53.6,29.4,1
10599,55462,0.207,5,5734,69,0.527,3.33,68.5,55.5,0
10553,55107,0.043,2,3038,45,0.793,2.58,33.2,51.8,0
10108,51031,0.354,3,1617,46,0.765,2.49,43.6,34.5,0
10368,53425,0.0,4,7391,36,0.71,1.42,27.2,47.9,1
10644,55826,0.751,0,7115,41,0.769,3.26,79.9,73.6,0
10867,57851,0.929,3,3660,28,0.905,2.71,47.4,32.7,1
10298,52755,1.0,1,4506,46,0.64,2.89,60.0,54.0,0
10189,51756,0.3,2,3105,48,0.751,2.99,52.5,59.3,0
10324,52997,0.377,11,4703,67,0.54,3.91,80.6,82.5,1
10023,50232,0.903,3,8474,43,0.723,2.83,45.8,46.8,1
10788,57154,1.0,8,3050,69,0.628,3.4,93.3,81.1,0
10473,54417,0.454,1,5628,53,0.712,2.07,58.0,31.3,0
10761,56889,1.0,4,7289,41,0.785,2.23,54.1,37.1,0
10398,53704,0.573,0,1229,31,1.0,1.41,29.6,20.9,0
10688,56216,1.0,4,3748,68,0.771,3.37,68.6,65.8,0
10265,52454,1.0,1,3450,69,0.805,3.03,51.0,57.9,0
10251,52318,0.405,0,7634,62,0.798,3.27,80.3,58.3,0
10725,56546,0.749,5,2359,59,0.667,2.67,68.7,63.0,1
10161,51516,0.216,5,7175,66,0.619,3.89,83.0,84.8,1
10021,50217,1.0,4,1949,44,0.792,2.52,53.1,50.0,0
10900,58103,0.967,7,2232,77,0.712,4.05,85.6,97.8,1
10247,52264,0.81,9,2621,66,0.622,4.7,88.1,86.3,0
10740,56685,0.502,5,5561,46,0.82,2.56,51.9,50.2,0
10946,58535,1.0,7,3383,56,0.714,3.11,59.3,61.0,1
10354,53261,0.255,10,8919,58,0.784,3.16,67.8,73.2,1
10092,50894,1.0,2,3143,74,0.48,3.79,77.6,70.2,0
10921,58311,0.935,0,2753,55,0.781,2.08,43.5,45.0,0
10200,51851,1.0,3,4388,74,0.701,3.46,85.7,93.4,1
10941,58492,0.658,5,1580,75,0.67,3.4,60.3,55.9,0
10369,53435,0.982,2,1818,51,0.624,3.32,54.8,81.7,0
10032,50325,0.422,4,2693,52,0.858,2.8,52.3,43.1,0
10130,51216,0.662,2,3299,70,0.572,2.28,49.0,48.5,0
10720,56516,0.636,4,2726,51,0.735,2.93,55.0,54.6,0
10539,54975,0.426,4,4112,46,0.62,3.4,68.7,41.4,1
10120,51130,0.884,7,5075,59,0.665,3.38,68.7,65.1,0
10816,57377,0.715,4,6123,27,0.655,2.61,43.1,17.9,1
10291,52684,1.0,3,8114,41,0.757,2.7,49.9,34.4,0
10417,53843,0.313,1,3380,55,0.582,3.51,73.6,68.4,0
10020,50209,0.217,5,4423,57,0.599,3.63,74.2,69.5,0
10947,58544,0.903,4,7243,40,0.672,2.72,52.1,53.4,1
10084,50799,0.553,3,2953,70,0.502,4.11,86.6,86.8,0
10908,58184,0.314,4,7246,72,0.652,3.96,77.7,75.3,0
10076,50735,1.0,6,3174,64,0.596,3.38,62.3,65.5,1
10298,52756,0.65,6,4054,46,0.607,3.78,54.9,54.3,0
10299,52763,0.548,1,6340,43,0.702,3.34,98.4,70.3,1
10125,51175,1.0,6,2718,77,0.573,4.06,78.6,77.4,1
10302,52796,0.76,0,3090,29,0.97,1.83,48.4,33.7,0
10508,54708,0.729,4,1042,56,0.631,2.93,72.4,65.0,1
10199,51832,0.682,4,6158,52,0.674,1.96,55.1,62.5,0
10715,56456,0.294,6,7193,56,0.659,2.82,62.1,55.3,0
10315,52918,0.209,5,5824,47,0.49,2.38,64.2,51.0,1
10704,56352,0.395,4,8581,55,0.617,3.34,67.0,51.5,0
10573,55264,1.0,1,3746,68,0.667,3.16,87.2,88.8,0
10019,50199,0.682,5,4074,54,0.662,3.19,52.9,76.4,0
10422,53890,0.288,5,8000,64,0.76,3.59,76.5,82.3,0
10494,54589,0.581,7,3594,77,0.622,2.84,56.3,63.7,0
10116,51098,0.569,7,6581,67,0.601,4.01,79.2,69.7,0
10057,50549,0.539,1,1261,62,0.841,3.47,62.7,62.9,0
10531,54891,0.938,4,8766,71,0.419,4.16,94.3,74.2,0
10856,57749,0.477,4,4412,50,0.489,3.16,82.0,73.0,0
10356,53280,0.18,2,1273,21,0.778,2.22,38.7,24.3,0
10681,56153,0.464,1,8829,53,0.611,3.33,85.6,59.0,1
10251,52315,0.324,4,3669,64,0.646,3.2,67.2,61.1,0
10586,55367,1.0,4,4152,19,0.862,2.51,39.1,39.3,1
10608,55553,0.816,3,3720,33,0.74,1.86,47.6,29.2,1
10543,55007,1.0,4,8729,42,0.851,2.67,73.5,61.6,1
10478,54470,0.896,5,1631,52,0.854,3.5,62.2,58.3,0
10733,56608,0.832,7,3980,64,0.676,3.47,79.6,72.8,1
10701,56331,0.913,6,5242,68,0.631,3.98,62.4,72.6,0
10065,50617,0.832,1,7875,59,0.887,3.56,65.5,60.8,1
10118,51119,0.268,3,2420,56,0.777,3.39,69.5,65.1,0
10097,50938,0.635,2,2499,58,0.752,1.93,63.1,39.9,0
10065,50623,0.489,4,8546,58,0.745,3.26,65.5,67.4,0
10744,56730,1.0,6,3602,54,0.705,4.03,92.0,72.3,1
10313,52901,1.0,3,4418,45,0.569,3.41,78.1,58.8,0
10341,53132,0.681,6,3819,62,0.737,3.5,70.7,69.8,1
10816,57378,0.77,0,7455,35,0.669,2.59,44.8,25.2,1
10366,53405,0.627,2,5490,50,0.718,3.27,56.9,72.4,0
10382,53549,0.368,2,3042,64,0.762,3.5,79.8,52.6,0
10810,57342,1.0,3,5071,50,0.668,3.7,65.6,68.0,1
10856,57747,0.74,4,4995,77,0.363,3.15,79.8,60.7,0
10474,54421,0.696,1,6211,54,0.85,3.31,44.4,56.3,0
10242,52202,0.744,5,3435,43,0.713,3.09,63.8,85.1,1
10124,51161,0.291,5,6039,75,0.539,3.5,65.4,54.0,0
10734,56616,0.463,7,3315,64,0.662,3.1,76.2,76.7,1
10966,58725,1.0,4,3393,59,0.608,2.46,63.7,51.0,0
10679,56128,1.0,6,8653,80,0.544,3.59,83.3,100.0,1
10384,53575,0.087,4,2634,28,0.828,2.54,47.5,55.1,0
10049,50479,0.17,2,4603,45,0.604,2.09,70.3,43.6,0
10145,51353,0.251,3,8720,38,0.676,2.58,49.5,55.2,0
10311,52881,0.871,4,4509,48,0.79,2.5,70.1,48.2,0
10495,54595,0.211,2,1783,38,0.974,1.7,36.5,44.4,0
10777,57043,0.327,3,4782,19,0.832,1.67,33.1,20.8,0
10761,56886,1.0,2,7738,42,0.716,2.28,53.3,41.3,0
10736,56631,0.631,0,1799,67,0.661,2.85,73.9,65.6,1
10109,51034,0.399,0,1611,46,0.715,2.65,52.7,42.3,0
10760,56867,0.877,3,8743,73,0.767,3.76,81.7,76.6,0
10823,57437,0.417,3,2086,81,0.502,3.8,75.2,60.2,0
10906,58168,0.748,1,3022,40,0.768,2.2,55.8,65.5,0
10365,53380,0.366,4,1687,47,0.664,3.07,60.2,64.7,0
10760,56871,0.446,3,4432,76,0.782,4.05,77.3,75.7,1
10315,52923,1.0,6,3727,28,0.595,2.65,65.5,36.3,0
10484,54504,0.758,4,1577,43,0.777,2.89,63.3,53.9,1
10701,56329,0.7,5,6850,75,0.622,3.72,54.7,67.6,0
10748,56766,0.86,1,1757,50,0.66,2.6,51.2,42.8,0
10153,51426,0.407,3,6168,76,0.437,4.35,95.9,96.3,0
10373,53474,1.0,6,3301,46,0.644,2.66,62.2,48.7,0
10202,51872,0.209,1,6269,33,0.965,2.63,47.6,55.1,0
10760,56862,0.352,1,6244,76,0.693,3.42,76.0,67.0,0
10956,58641,0.648,7,6331,56,0.632,4.23,71.3,88.7,0
10590,55392,0.901,1,928,38,0.906,1.59,35.0,21.0,0
10054,50528,1.0,5,6324,48,0.777,2.91,78.8,52.4,1
10883,57953,0.674,7,7417,44,0.827,2.23,41.9,55.2,0
10444,54129,0.387,2,7721,25,0.964,2.18,29.1,10.6,0
10354,53257,0.305,4,3042,51,0.806,4.08,73.0,72.2,0
10022,50221,1.0,2,2679,59,0.509,4.03,75.0,58.5,1
10916,58260,1.0,4,6469,43,0.744,2.7,85.8,65.9,1
10889,58016,1.0,4,7741,88,0.697,2.9,76.6,87.5,1
10531,54901,0.827,5,8161,81,0.479,4.41,91.7,68.0,1
10329,53034,0.489,5,1375,65,0.596,2.34,65.4,75.3,0
10788,57151,1.0,0,4877,69,0.481,2.92,82.1,76.7,0
10397,53694,0.182,1,2260,21,0.837,2.2,40.1,44.2,0
10516,54773,0.472,2,1030,54,0.748,3.35,71.9,96.0,0
10947,58541,0.9,1,4683,61,0.642,2.77,52.5,57.8,0
10606,55522,0.437,11,5654,58,0.65,3.57,62.0,73.2,0
10712,56430,1.0,4,5579,61,0.575,3.49,75.1,56.7,0
10530,54880,0.705,1,3188,63,0.701,3.58,70.9,53.1,0
10259,52392,1.0,3,1053,28,0.797,2.37,46.4,41.4,1
10320,52958,0.858,4,4996,84,0.516,4.28,86.9,78.0,1
10565,55199,0.464,3,4343,56,0.816,3.44,62.0,57.9,1
10215,51984,0.818,1,1119,64,0.788,2.95,82.6,70.0,1
10739,56677,0.422,1,8638,63,0.62,4.17,81.3,58.4,0
10165,51555,0.443,3,3128,49,0.591,3.28,65.3,86.9,1
10906,58166,1.0,4,4202,38,0.9,2.74,65.3,74.0,1
10331,53051,0.12,2,5366,42,1.0,2.01,37.2,35.8,0
10559,55145,1.0,6,7090,76,0.607,4.11,97.1,82.8,1
10376,53499,1.0,2,6301,55,0.779,2.57,49.6,61.8,0
10729,56576,0.835,2,5304,28,0.716,2.73,72.9,63.5,1
10182,51678,0.377,6,3765,93,0.503,4.96,95.3,64.8,0
10970,58757,0.222,7,6961,66,0.611,4.44,81.2,76.0,0
10351,53239,0.777,4,5103,45,0.687,3.05,66.6,70.2,0
10093,50902,0.956,6,3763,62,0.875,2.96,61.6,39.0,0
10249,52297,1.0,3,6166,74,0.657,4.29,83.7,72.6,0
10432,53990,0.167,4,1291,44,0.738,2.96,67.2,64.9,0
10029,50297,1.0,7,2417,71,0.497,3.0,85.6,74.4,0
10842,57629,0.371,7,8682,57,0.66,3.27,85.7,81.1,0
10004,50058,0.417,3,8649,62,0.558,3.13,77.1,57.6,1
10780,57067,0.452,2,3054,40,0.823,2.34,61.0,54.8,0
10330,53038,0.958,9,7504,79,0.659,4.09,91.1,82.4,1
10772,57002,0.453,3,8968,59,0.567,2.58,77.2,64.2,1
10590,55390,0.947,0,8045,35,1.0,1.59,34.5,34.4,0
10562,55169,0.557,4,1491,55,0.624,3.2,77.1,60.2,0
10759,56854,0.294,3,1170,37,0.752,2.96,66.9,54.8,0
10283,52606,0.251,1,3394,34,0.797,1.36,48.5,48.3,0
10682,56168,0.361,6,1757,83,0.706,3.78,71.6,70.2,0
10029,50296,0.425,2,5915,60,0.589,3.2,91.8,90.4,0
10279,52581,0.833,2,6979,41,0.677,2.49,71.8,72.6,0
10733,56607,0.518,4,6855,74,0.546,3.61,79.1,73.1,0
10348,53205,0.523,5,5375,52,0.522,2.57,46.6,35.4,0
10068,50649,0.921,2,6495,40,0.622,2.6,45.9,46.8,1
10147,51371,0.867,5,7607,69,0.536,3.15,89.8,85.5,1
10618,55639,0.587,3,994,39,0.866,2.25,48.6,30.1,0
10448,54162,1.0,3,1685,31,0.741,2.06,65.3,32.0,1
10616,55614,0.754,6,8785,66,0.909,3.4,72.9,65.3,1
10827,57483,1.0,2,7509,56,0.668,3.09,43.8,33.2,0
10656,55912,1.0,4,3014,68,0.387,4.61,92.6,85.9,1
10071,50682,0.871,7,6917,33,0.654,2.81,49.0,50.2,0
10044,50435,0.213,4,8552,55,0.827,2.52,39.6,44.4,0
10881,57947,0.33,0,1577,45,0.607,3.55,65.0,55.3,0
10397,53690,0.766,3,1540,29,0.764,2.63,28.9,36.9,0
10158,51490,0.401,5,2447,59,0.797,2.59,60.6,57.7,0
10086,50813,1.0,0,2255,68,0.711,2.65,68.7,44.1,0
10203,51883,0.301,0,7228,54,0.716,3.26,86.1,62.7,0
10656,55921,0.612,5,1907,66,0.534,4.4,81.6,100.0,0
10775,57016,0.965,5,8692,49,0.885,3.06,70.2,53.5,1
10210,51941,0.806,4,7999,76,0.579,2.25,51.2,42.3,0
10916,58258,1.0,6,2076,64,0.733,3.23,84.2,77.4,1
10919,58289,0.592,5,7747,47,0.921,3.02,71.8,63.7,1
10434,54031,1.0,4,2785,48,0.973,2.64,45.4,41.9,1
10127,51182,0.418,6,6601,15,0.956,1.13,31.7,24.3,1
10147,51376,1.0,6,1958,58,0.472,3.47,75.5,76.7,1
10762,56895,0.288,3,2652,49,0.564,3.19,85.1,59.1,0
10958,58655,0.257,8,1664,79,0.636,3.57,84.6,72.3,0
10065,50627,0.304,5,8824,57,0.84,3.8,70.0,51.3,1
10335,53086,1.0,3,1113,34,0.675,2.4,54.4,61.9,1
10181,51670,0.795,4,5995,30,0.752,1.62,37.0,25.5,1
10233,52113,0.197,4,6468,43,0.679,2.59,46.9,61.4,1
10318,52944,0.773,7,2039,54,0.812,2.86,87.0,63.0,1
10384,53571,0.979,2,6500,37,0.751,1.93,39.4,47.9,1
10574,55275,1.0,0,6945,81,0.298,3.79,84.0,78.5,0
10008,50085,0.483,8,1107,73,0.572,3.45,75.5,87.8,0
10617,55633,0.429,2,6525,60,0.489,3.07,62.3,66.2,0
10535,54937,0.72,2,3978,71,0.729,3.53,73.6,82.3,0
10248,52284,0.811,3,1646,30,0.799,2.44,41.2,43.1,0
10648,55850,0.337,3,6433,52,0.854,2.37,52.8,43.8,0
10925,58359,0.205,3,4945,51,0.717,2.81,73.7,68.9,0
10041,50419,0.37,5,4938,48,0.627,3.35,77.4,64.1,0
10453,54211,0.221,6,6709,59,0.799,2.01,61.3,33.4,0
10307,52847,1.0,3,4808,33,0.736,1.8,61.2,30.7,1
10254,52358,1.0,5,3971,71,0.604,3.15,65.1,47.0,1
10780,57062,0.993,3,8756,50,0.947,2.63,62.4,50.4,1
10147,51367,1.0,3,5760,52,0.48,3.7,87.1,76.3,1
10029,50294,0.322,5,8653,67,0.53,3.57,92.6,70.8,1
10943,58510,0.998,2,5476,57,0.643,3.32,72.8,70.0,0
10159,51507,0.454,3,1687,66,0.71,3.62,81.9,60.0,0
10895,58055,0.623,7,7062,66,0.667,3.24,80.3,95.5,1
10658,55946,0.905,1,1318,40,0.886,1.92,49.3,45.4,0
10178,51635,0.758,1,5715,80,0.63,3.74,90.4,76.1,0
10527,54857,0.439,3,4541,76,0.587,3.26,54.6,75.3,0
10681,56152,0.984,2,6043,40,0.619,3.88,68.6,87.3,1
10952,58593,1.0,1,3390,58,0.875,3.36,62.5,67.3,1
10655,55906,0.197,5,4629,64,0.591,2.98,66.3,82.8,1
10168,51564,1.0,7,5432,53,0.612,3.79,89.3,74.2,1
10820,57408,0.368,2,4158,62,0.613,3.48,90.2,70.4,0
10432,53986,0.425,3,4948,62,0.72,3.61,80.3,59.5,0
10214,51980,0.777,1,2662,47,1.0,2.54,52.6,55.6,0
10203,51884,0.323,2,6510,44,0.656,3.72,85.9,71.0,1
10044,50439,0.628,0,7870,36,0.811,2.27,52.1,53.0,1
10368,53419,0.106,2,2929,44,0.812,1.33,27.5,6.3,0
10352,53246,0.89,1,7478,39,0.658,2.52,44.6,49.5,1
10698,56308,1.0,6,1368,41,0.819,3.18,55.5,51.2,0
10833,57538,0.341,4,6629,34,0.762,1.93,60.5,37.5,0
10248,52281,0.174,0,7935,37,0.726,2.6,39.4,27.7,1
10435,54055,1.0,7,6963,46,0.496,3.85,72.7,83.6,1
10295,52716,0.504,6,3951,58,0.985,3.07,53.9,79.0,0
10630,55734,0.187,2,8203,45,0.823,1.61,42.4,30.1,0
10037,50374,0.404,8,6289,60,0.787,3.91,77.4,72.4,0
10946,58539,0.934,3,5455,68,0.63,3.03,69.4,65.4,1
10281,52586,1.0,4,4439,59,0.849,3.08,61.5,62.6,0
10890,58019,0.353,2,6969,62,0.613,4.08,81.3,67.7,0
10588,55377,1.0,0,2414,49,0.815,3.16,72.0,52.4,0
10297,52743,1.0,4,6595,65,0.511,3.44,66.9,59.8,1
10720,56514,0.247,3,4389,50,0.725,3.29,54.0,64.7,0
10194,51785,0.895,1,4200,35,0.807,1.63,25.6,20.3,0
10578,55309,1.0,3,2460,57,0.886,2.26,49.8,46.4,0
10366,53393,0.334,1,6807,43,0.745,3.18,58.7,79.3,0
10812,57353,0.372,6,7891,67,0.583,4.66,84.4,63.3,0
10745,56744,0.432,3,1040,39,0.881,2.27,49.2,58.0,0
10792,57178,0.833,2,7351,72,0.581,4.3,74.5,63.3,1
10528,54867,1.0,3,7217,62,0.592,3.74,58.9,76.1,1
10518,54787,0.772,4,3183,30,0.613,1.85,39.4,65.7,1
10407,53773,0.311,2,7162,36,0.814,1.7,60.7,37.9,0
10826,57478,1.0,3,7443,59,0.689,2.52,74.3,69.9,1
10449,54177,0.876,4,1862,24,0.628,3.0,53.4,41.1,0
10886,57983,1.0,0,5280,60,0.671,2.65,69.3,55.2,1
10315,52919,0.451,2,4458,29,0.551,2.62,61.5,25.5,1
10423,53911,1.0,8,8272,54,0.598,4.13,97.5,94.1,1
10553,55103,0.304,2,6301,48,0.759,2.27,29.8,36.8,0
10670,56054,0.422,4,2269,86,0.612,4.29,100.0,100.0,1
10164,51542,0.437,4,5301,40,0.827,1.94,40.7,25.6,1
10953,58598,0.845,5,8326,81,0.618,3.59,85.5,79.3,1
10032,50323,0.814,3,8656,62,0.897,1.89,56.1,60.2,1
10220,52032,0.537,1,1526,15,0.739,1.62,36.3,30.2,0
10104,50994,0.438,2,3139,44,0.841,2.86,46.7,39.7,1
10382,53556,0.499,3,1167,55,0.807,4.13,83.8,45.4,0
10836,57570,1.0,1,8463,72,0.595,3.27,60.0,72.5,1
10674,56089,0.91,4,5300,61,0.752,3.11,78.8,74.9,0
10343,53149,0.601,5,2948,90,0.481,4.39,85.6,81.1,1
10852,57707,1.0,4,5501,46,0.573,2.87,70.5,70.0,0
10239,52185,1.0,12,3286,71,0.69,3.49,68.6,69.1,0
10011,50111,1.0,2,2587,69,0.746,2.87,51.6,66.2,0
10493,54581,0.727,2,6125,37,0.795,2.15,29.8,27.1,1
10891,58020,0.857,2,2149,34,0.758,1.82,33.5,34.9,0
10114,51080,0.628,5,7282,56,0.891,3.13,73.2,86.6,0
10243,52227,0.914,7,2711,53,0.684,3.63,75.3,72.5,0
10311,52884,0.849,3,8234,40,0.749,3.22,82.2,34.0,1
10911,58215,1.0,3,5999,43,0.583,2.49,65.5,35.9,1
10603,55501,0.338,5,3735,56,0.608,3.63,76.4,67.1,1
10958,58654,0.47,2,1348,52,0.665,3.44,79.9,62.4,0
10124,51165,0.311,2,7332,64,0.745,3.49,76.0,82.0,0
10501,54640,0.193,3,6437,36,0.855,2.54,59.9,49.5,0
10155,51451,1.0,3,6598,46,0.761,2.45,44.7,42.3,0
10825,57468,1.0,5,3994,49,0.75,3.37,56.5,62.7,0
10720,56510,0.478,6,6277,52,0.761,2.59,56.6,51.4,1
10841,57615,1.0,1,4174,45,0.735,2.74,59.2,50.9,1
10608,55550,0.258,1,2700,53,0.801,1.87,46.9,43.0,0
10854,57726,0.551,3,2197,69,0.635,3.89,87.1,70.1,0
10409,53796,0.269,2,7523,57,0.852,2.7,53.1,48.1,0
10723,56532,0.283,5,6100,63,0.647,3.79,73.1,50.9,0
10698,56300,0.411,3,4303,50,0.874,2.74,55.5,56.0,0
10900,58104,0.459,8,3778,81,0.626,3.94,90.9,96.3,1
10346,53195,1.0,4,7861,69,0.511,3.54,82.5,60.1,0
10780,57061,0.554,3,1334,58,0.943,3.1,54.7,61.0,0
10893,58034,0.223,3,2534,52,0.78,1.3,42.0,35.4,0
10387,53602,0.571,5,7176,59,0.777,2.3,71.7,64.4,1
10161,51515,0.687,2,3088,73,0.565,4.43,89.2,83.7,0
10251,52314,0.477,4,2050,76,0.774,3.46,78.0,58.4,0
10913,58231,0.502,3,947,60,0.68,3.66,64.6,45.0,0
10155,51452,0.369,2,7683,55,0.837,2.78,41.4,48.2,0
10219,52021,1.0,2,5681,35,0.693,2.16,57.4,42.3,1
10367,53414,0.927,4,7182,64,0.61,2.76,82.3,83.0,0
10610,55564,0.812,5,6259,84,0.648,2.97,79.2,73.6,1
10629,55729,0.58,0,7357,49,0.589,2.81,61.3,55.8,0
10500,54624,0.928,1,3152,26,0.951,2.4,46.0,46.9,1
10088,50839,0.278,6,6293,65,0.774,3.46,63.5,43.3,0
10991,58926,0.378,5,3853,50,0.767,2.65,48.5,56.7,0
10258,52375,0.356,4,8818,78,0.474,3.86,80.4,56.2,0
10752,56805,0.469,0,8287,49,0.702,3.29,67.9,62.1,0
10314,52909,0.986,4,3509,57,0.754,1.82,63.2,63.5,0
10839,57595,1.0,4,4945,69,0.54,3.65,88.2,80.8,0
10770,56976,0.27,7,6801,56,0.568,3.58,77.2,66.1,0
10615,55607,1.0,5,8380,48,0.691,3.2,80.0,61.5,1
10816,57385,0.833,2,2116,31,0.62,2.75,47.6,19.2,0
10046,50451,1.0,12,3893,61,0.483,3.9,77.7,58.3,0
10916,58254,1.0,4,5285,49,0.658,3.28,83.7,61.4,0
10186,51715,1.0,2,6924,80,0.669,3.97,85.6,77.9,0
10751,56795,0.452,2,2304,51,0.854,2.97,67.3,42.2,1
10511,54739,1.0,1,8914,31,0.772,1.85,43.2,24.5,1
10034,50340,0.171,7,3039,57,0.663,3.92,83.9,70.2,0
10380,53536,1.0,2,7031,49,0.697,3.11,76.9,45.8,0
10540,54986,0.609,3,8420,81,0.535,4.01,95.8,96.1,1
10444,54126,0.262,0,2815,44,0.921,1.56,33.2,15.7,0
10815,57370,0.73,1,8302,48,0.705,3.12,68.8,64.4,0
10289,52671,0.278,4,7370,47,0.716,2.62,53.5,38.0,1
10152,51420,0.319,8,5025,68,0.62,3.64,84.4,76.2,0
10003,50035,0.565,3,6179,49,0.771,3.68,77.8,49.4,0
10927,58371,0.513,4,5705,48,0.781,3.28,68.2,50.9,0
10619,55648,0.647,1,2434,51,0.975,3.55,60.9,56.1,0
10465,54330,1.0,4,2102,51,0.563,3.02,85.5,65.7,0
10614,55594,0.178,3,8370,46,0.662,2.79,55.2,49.6,0
10151,51411,0.785,4,1050,39,0.707,2.47,55.4,64.0,0
10815,57371,1.0,5,4308,44,0.807,2.84,76.4,66.2,1
10238,52171,1.0,2,4922,79,0.722,4.15,85.8,84.2,1
10446,54142,1.0,6,8361,58,0.736,3.4,61.9,55.3,0
